,yaw_0,yaw_1,yaw_2,yaw_3,yaw_4,yaw_5,yaw_6,yaw_7,yaw_8,yaw_9,yaw_10,yaw_11,yaw_12,yaw_13,yaw_14,yaw_15,yaw_16,yaw_17,yaw_18,yaw_19,yaw_20,yaw_21,yaw_22,yaw_23,yaw_24,yaw_25,yaw_26,yaw_27,yaw_28,yaw_29,pitch_0,pitch_1,pitch_2,pitch_3,pitch_4,pitch_5,pitch_6,pitch_7,pitch_8,pitch_9,pitch_10,pitch_11,pitch_12,pitch_13,pitch_14,pitch_15,pitch_16,pitch_17,pitch_18,pitch_19,pitch_20,pitch_21,pitch_22,pitch_23,pitch_24,pitch_25,pitch_26,pitch_27,pitch_28,pitch_29,row_0,row_1,row_2,row_3,row_4,row_5,row_6,row_7,row_8,row_9,row_10,row_11,row_12,row_13,row_14,row_15,row_16,row_17,row_18,row_19,row_20,row_21,row_22,row_23,row_24,row_25,row_26,row_27,row_28,row_29,gesture
34,-138.62,-139.13,-139.38,-140.18,-141.44,-143.91,-145.75,-149.01,-151.67,-155.08,-158.57,-164.93,-169.79,-177.81,178.77,172.48,168.79,163.8,160.95,156.97,154.35,150.27,148.61,146.78,145.62,144.82,144.59,144.51,144.83,145.66,52.87,52.79,52.74,52.49,52.52,51.64,50.78,49.95,49.5,49.07,48.14,46.4,45.21,43.07,41.95,39.47,37.65,34.8,32.82,29.71,27.48,24.04,21.79,18.44,15.93,12.57,9.94,6.98,5.24,2.65,-142.69,-143.16,-143.2,-143.66,-144.53,-146.65,-147.57,-151.3,-154.26,-158.32,-161.92,-168.91,-174.48,176.14,171.93,163.82,158.26,150.83,146.71,140.8,137.2,130.6,127.26,122.75,119.02,113.97,110.25,105.77,102.84,97.78,left
35,-135.83,-136.15,-136.37,-136.72,-136.69,-140.49,-146.88,-153.73,-158.12,-161.14,-162.26,-165.6,-170.04,-177.03,174.68,164.57,158.22,153.01,150.49,148.5,147.73,146.91,147.57,148.28,148.87,150.26,151.41,153.13,154.46,155.87,51.61,51.56,51.56,52.22,53.35,53.74,53.38,54.06,54.76,54.85,54.44,53.77,52.67,50.9,48.59,44.93,40.36,35.0,31.03,26.65,23.63,19.51,17.36,15.57,14.71,12.95,11.67,10.25,9.36,9.08,-122.34,-122.6,-122.78,-122.74,-122.31,-126.98,-135.09,-141.41,-145.75,-148.49,-149.95,-155.03,-161.38,-171.69,176.41,160.96,149.05,137.61,130.79,123.23,117.76,110.1,104.58,99.67,97.48,92.78,89.04,83.93,79.43,74.86,left
36,176.95,176.94,176.69,176.56,175.79,174.98,170.06,168.1,160.39,158.2,152.31,150.23,143.87,142.27,140.06,140.06,140.27,140.47,141.72,142.41,145.2,146.16,149.28,150.34,153.76,154.94,157.94,158.94,161.69,162.65,44.49,44.46,44.55,44.63,45.91,46.39,47.95,48.19,45.2,44.17,40.66,39.34,33.62,31.09,23.32,21.03,14.77,13.11,7.92,6.24,2.33,1.5,-0.17,-0.39,-0.75,-0.67,-0.41,-0.2,0.18,0.5,-148.33,-148.29,-147.98,-147.85,-147.58,-148.09,-153.67,-157.22,-170.35,-172.9,178.67,175.62,162.68,157.89,145.6,142.56,133.22,130.11,120.4,117.05,106.43,103.67,95.48,93.3,86.68,84.92,79.79,78.13,72.9,70.87,left
37,-169.82,-169.95,-169.97,-170.23,-171.04,-174.77,-178.17,177.18,174.76,170.14,165.84,159.85,156.58,153.03,151.62,150.04,149.66,149.84,150.73,152.25,153.58,155.74,157.28,159.97,161.83,164.42,166.28,168.52,170.11,172.23,42.5,42.42,42.34,43.11,44.48,45.76,45.36,44.75,44.27,42.84,41.08,37.0,33.44,28.25,24.88,20.59,17.18,12.51,9.92,6.84,5.22,3.74,3.28,2.83,2.75,2.96,3.05,3.23,3.41,4.0,-150.32,-150.24,-150.02,-149.59,-150.48,-157.15,-162.52,-170.61,-174.22,178.97,171.16,159.21,150.69,139.99,134.14,127.02,121.55,113.9,109.14,102.07,97.15,91.42,86.68,80.14,75.76,70.33,67.11,64.01,62.53,60.81,left
38,-173.89,-173.97,-174.41,-174.9,-176.68,-177.91,177.53,175.71,171.69,170.5,168.06,167.6,166.74,166.87,167.47,167.93,170.04,171.01,173.95,175.07,178.57,179.79,-176.52,-175.08,-170.89,-169.58,-165.04,-163.41,-159.52,-157.98,51.78,51.86,52.5,52.76,52.84,52.66,49.74,47.93,42.17,40.11,33.29,30.75,23.86,21.54,15.29,13.35,7.84,6.01,1.45,-0.01,-3.48,-4.39,-6.26,-6.61,-7.61,-7.73,-6.69,-5.94,-4.4,-3.72,-176.42,-176.57,-176.67,-177.06,-178.27,-179.48,174.37,171.49,163.55,161.38,153.73,150.62,144.51,142.34,135.32,133.28,126.5,123.99,116.71,113.93,106.39,103.66,96.35,94.7,88.58,86.28,79.68,77.16,71.87,70.36,left
39,-176.18,-174.77,-174.32,-175.16,-175.93,-177.59,-178.44,179.57,177.5,174.1,170.78,165.62,161.13,156.9,154.92,152.62,151.02,149.94,149.77,151.44,153.12,155.88,158.18,161.17,163.34,166.01,168.05,170.85,172.91,175.3,41.66,41.73,42.05,43.56,45.37,46.6,46.09,44.85,44.41,43.28,41.62,38.33,35.78,31.96,29.43,25.61,22.47,18.62,15.16,10.69,7.75,4.55,3.05,1.51,0.91,0.31,0.03,0.15,0.55,1.25,-152.54,-151.13,-150.33,-150.17,-150.21,-152.11,-153.38,-155.84,-158.0,-161.7,-166.21,-174.98,175.71,164.35,157.9,149.41,142.85,136.43,130.28,122.26,116.22,108.11,103.25,95.83,91.24,85.36,81.58,77.17,74.19,68.98,left
40,-132.47,-132.73,-133.42,-134.44,-136.93,-140.02,-146.02,-151.17,-158.09,-163.23,-170.05,-174.64,-179.89,176.51,171.97,169.46,165.88,163.55,160.89,159.18,156.9,155.68,154.61,154.12,153.53,153.22,152.89,153.12,153.77,154.85,49.26,49.26,49.44,49.59,48.77,49.04,48.51,47.15,46.03,45.18,43.28,41.48,38.78,36.76,34.01,31.97,28.78,26.69,23.98,21.73,18.02,15.67,12.67,10.86,8.12,6.15,4.18,2.78,1.24,0.17,-131.94,-132.19,-132.67,-133.46,-135.32,-138.87,-146.48,-152.61,-161.45,-168.01,-176.79,176.81,169.3,164.05,157.16,152.61,146.87,143.31,138.89,135.71,129.89,125.98,121.69,118.63,113.63,109.21,104.04,100.7,96.74,92.74,left
41,-143.18,-143.15,-143.19,-144.04,-145.68,-147.34,-149.29,-151.31,-154.08,-155.04,-155.8,-155.99,-156.97,-159.68,-166.24,-171.95,179.61,172.54,163.64,158.67,150.86,147.3,142.84,140.86,139.26,138.12,137.61,137.86,138.69,139.56,48.37,48.3,48.64,49.42,49.63,49.82,50.52,50.49,49.79,49.08,48.16,47.94,47.67,47.26,45.82,44.75,43.26,41.68,38.49,35.9,31.24,28.85,24.91,21.97,17.96,15.5,11.89,9.47,5.94,3.7,-138.08,-137.91,-137.86,-138.47,-139.25,-140.65,-141.91,-143.19,-145.28,-145.51,-145.95,-146.42,-148.33,-151.96,-159.45,-166.07,-175.93,175.76,164.8,158.0,146.32,140.77,132.52,127.4,121.14,117.76,112.74,109.35,104.25,100.76,left
42,-167.73,-167.36,-166.95,-166.78,-166.45,-167.07,-169.99,-172.24,-176.44,-179.09,176.84,173.94,169.47,166.28,162.2,159.28,156.06,153.58,151.35,150.22,149.95,150.06,150.75,151.0,151.45,152.06,153.04,154.01,156.17,158.04,38.55,38.9,39.69,40.26,41.1,42.37,43.2,43.93,43.43,43.37,42.41,41.06,38.7,37.22,34.62,32.51,29.89,27.25,23.92,21.24,18.05,15.83,13.39,12.38,11.08,10.05,8.56,7.52,6.13,5.34,-152.15,-151.75,-151.22,-150.7,-149.63,-149.99,-152.83,-156.6,-164.15,-167.6,-172.82,-176.91,175.68,170.54,163.09,157.54,151.01,145.05,137.62,132.05,125.86,121.04,115.42,113.52,110.6,108.18,103.34,98.86,92.52,88.96,left
43,-146.6,-146.42,-146.55,-146.82,-149.16,-150.74,-151.74,-152.69,-154.57,-155.77,-158.76,-161.52,-167.61,-172.93,177.89,171.69,164.91,160.19,155.69,152.72,149.4,148.28,146.34,145.03,143.4,141.96,141.34,141.29,142.3,143.32,49.38,49.05,48.77,48.74,50.37,50.42,50.32,50.18,50.11,49.69,48.91,48.35,47.34,46.35,44.87,43.42,40.66,37.94,34.42,31.9,27.87,25.62,21.69,18.64,14.57,11.33,7.92,5.4,3.11,1.69,-141.34,-140.88,-140.73,-140.73,-142.59,-144.7,-145.92,-147.46,-149.92,-151.46,-154.71,-158.22,-165.94,-172.53,175.87,167.84,158.62,151.61,144.56,139.82,133.38,130.75,125.3,120.59,113.68,107.95,101.31,96.23,91.18,88.22,left
44,-140.98,-141.31,-141.7,-142.48,-142.78,-143.14,-145.24,-148.28,-152.15,-158.16,-163.15,-169.8,-174.84,179.27,175.58,169.57,165.08,159.45,157.12,154.35,152.55,150.56,149.56,148.73,148.34,148.18,148.32,149.13,150.49,152.69,53.26,52.83,52.66,52.31,52.2,51.9,51.62,51.52,50.92,48.69,47.26,45.03,43.16,40.16,38.02,35.21,32.59,28.31,25.23,21.05,18.16,13.88,10.73,7.13,4.8,1.79,-0.22,-1.55,-2.04,-2.75,-144.28,-144.2,-144.28,-143.96,-143.04,-142.95,-145.72,-149.14,-152.96,-159.03,-164.04,-172.4,-178.57,174.19,169.89,162.28,156.44,147.82,143.5,137.77,133.62,127.99,123.81,118.34,114.23,107.83,102.62,98.35,94.92,91.94,left
45,179.42,179.34,179.34,179.18,179.21,178.82,178.05,173.25,172.26,167.43,165.58,161.14,160.2,159.13,159.13,159.35,159.33,160.04,160.68,163.25,164.03,167.41,168.3,171.55,172.49,175.24,176.47,-179.93,-178.92,-175.41,52.15,52.28,52.32,52.73,52.79,52.86,52.68,50.08,48.82,44.51,42.73,36.86,34.76,29.3,27.84,22.88,21.31,16.75,15.19,10.55,9.11,5.05,3.96,0.88,0.2,-1.4,-1.77,-2.53,-2.54,-2.38,-177.54,-177.68,-177.65,-177.91,-177.88,-178.21,-178.95,173.82,172.61,165.75,161.99,152.32,149.83,143.27,141.83,136.84,134.71,128.95,127.23,120.16,117.82,110.82,108.7,102.58,100.82,95.0,93.71,88.25,86.44,81.23,left
46,-144.03,-144.34,-145.09,-145.91,-147.57,-149.64,-151.06,-154.91,-158.61,-161.5,-167.77,-172.05,-178.4,177.33,171.43,167.75,163.27,159.73,155.07,152.02,148.23,146.2,144.5,143.4,142.46,142.58,143.21,144.22,146.1,147.64,51.04,50.79,50.38,49.99,50.32,49.7,49.34,48.45,47.28,45.89,42.8,41.42,39.23,37.71,35.93,34.39,32.35,30.57,27.83,25.63,22.0,19.31,16.54,14.58,11.38,9.17,6.85,4.89,2.42,0.53,-138.58,-138.64,-139.13,-139.66,-141.14,-142.96,-143.78,-147.92,-152.0,-155.58,-162.94,-168.05,-176.31,178.48,170.5,165.56,159.56,154.74,148.09,143.69,136.4,131.55,127.65,124.33,119.58,116.04,111.5,107.62,102.72,98.17,left
47,-119.96,-120.48,-120.91,-121.32,-121.57,-122.26,-123.63,-124.98,-126.95,-132.94,-139.77,-153.74,-161.62,-171.73,-177.59,176.76,172.4,167.92,165.9,163.68,162.69,162.09,162.02,162.02,162.21,162.76,163.65,164.96,166.11,168.15,48.82,48.76,48.58,48.56,49.23,49.01,49.02,49.38,49.79,49.76,49.62,49.23,48.48,46.22,43.78,40.11,37.19,32.28,29.09,24.36,21.6,17.49,14.98,11.78,9.63,6.83,4.75,2.63,1.52,0.13,-123.69,-123.85,-123.88,-123.62,-123.49,-123.85,-125.72,-127.55,-130.09,-137.29,-145.64,-162.91,-172.67,174.17,166.23,158.13,151.13,141.48,136.15,129.1,125.28,119.7,116.05,111.26,107.61,101.9,97.01,91.11,87.74,82.17,left
48,-148.39,-148.38,-148.41,-148.58,-149.16,-152.14,-154.55,-157.87,-160.16,-164.08,-167.53,-175.57,179.19,170.82,165.07,157.65,153.5,149.78,148.39,146.36,144.89,143.57,143.07,143.0,142.8,142.81,143.21,143.89,144.67,145.98,48.89,48.96,49.09,49.47,50.0,50.75,51.35,51.04,51.46,51.95,51.72,50.44,49.07,46.28,43.8,39.37,36.14,32.28,30.18,27.0,24.27,20.11,17.53,15.43,13.2,10.65,8.81,6.62,4.99,2.63,-150.29,-150.18,-150.23,-150.24,-150.97,-154.53,-156.66,-160.26,-163.0,-168.24,-172.64,177.79,171.21,160.79,153.58,143.21,137.18,131.06,128.21,123.81,119.73,113.51,109.7,107.64,104.48,101.23,98.87,96.17,93.75,89.59,left
49,145.48,144.61,144.16,142.04,141.06,139.86,139.56,138.57,138.27,137.42,137.12,136.93,137.14,137.31,137.2,137.91,138.36,139.79,140.53,142.73,143.94,146.41,147.72,150.54,152.39,157.82,160.88,168.56,172.18,179.51,66.8,64.87,63.24,59.21,57.35,52.83,50.53,45.19,43.06,38.02,35.71,31.3,29.6,25.01,22.77,19.05,17.19,12.81,11.19,7.64,5.9,1.99,0.05,-4.43,-6.46,-10.93,-12.76,-16.49,-17.65,-18.72,146.22,145.79,145.78,144.95,144.58,144.71,144.99,145.48,145.87,146.74,147.38,148.94,149.91,151.93,152.44,153.4,153.83,154.65,154.86,156.11,156.42,156.66,156.73,156.08,155.75,153.69,152.32,147.95,145.69,140.56,left
50,-142.27,-142.79,-143.18,-143.57,-143.75,-144.66,-145.92,-148.56,-150.76,-153.7,-156.22,-159.18,-161.14,-166.79,-171.74,179.54,173.92,168.0,163.14,157.21,153.04,149.97,149.04,147.17,145.7,145.03,144.6,144.88,145.44,146.81,47.17,46.99,47.06,47.12,47.31,47.89,49.07,49.19,49.24,49.97,50.47,50.74,50.71,49.89,48.56,45.59,43.11,40.04,37.87,35.07,32.16,28.35,25.86,21.86,18.67,15.12,12.41,9.47,6.89,3.66,-141.29,-141.58,-141.95,-142.22,-142.32,-143.41,-144.17,-146.61,-148.91,-151.52,-153.38,-156.67,-159.15,-166.76,-173.09,175.81,168.73,160.96,154.71,146.73,139.88,134.22,132.0,126.75,121.93,117.44,112.93,108.74,104.98,100.48,left
51,-167.87,-167.92,-167.9,-167.97,-168.51,-170.77,-174.09,-179.94,175.96,170.63,166.65,162.35,159.85,157.49,156.4,155.44,155.02,154.68,154.59,155.01,155.65,156.94,157.69,159.15,160.29,162.12,163.47,165.5,166.89,169.16,42.3,42.57,42.78,43.26,43.77,44.87,44.84,44.39,42.9,40.7,38.49,34.33,30.84,26.12,22.94,19.13,16.39,13.06,10.79,8.59,7.24,5.54,4.95,4.36,3.99,3.52,3.29,3.05,2.96,3.05,-158.17,-158.21,-158.09,-157.94,-158.16,-160.05,-163.76,-172.5,-178.66,173.0,166.05,157.78,151.94,144.03,137.88,130.34,125.65,119.48,114.41,109.49,104.57,98.72,95.78,91.86,88.74,85.31,83.14,78.85,75.95,71.04,left
52,-167.25,-167.2,-167.19,-167.6,-168.31,-169.5,-173.48,-176.68,178.96,175.67,171.17,167.39,161.72,158.0,154.49,152.48,150.89,150.14,149.42,148.74,149.1,149.62,150.76,152.2,154.26,156.1,158.84,161.05,163.87,165.74,43.27,43.44,43.9,44.67,46.32,46.89,48.14,47.99,47.35,46.3,43.71,40.86,36.25,32.99,28.18,25.18,20.85,18.03,14.32,12.1,9.01,6.76,4.39,3.0,1.96,1.33,0.86,0.58,0.27,0.05,-151.38,-151.28,-151.15,-151.15,-151.4,-152.69,-157.75,-162.26,-167.31,-170.62,-176.04,178.23,167.75,159.69,149.88,143.19,134.89,129.6,122.34,117.23,110.61,105.89,99.01,93.43,86.57,82.66,78.16,74.04,68.65,64.85,left
53,177.36,177.32,177.1,176.74,174.7,173.41,168.33,166.84,161.45,160.27,158.14,157.82,157.78,158.18,160.04,160.68,163.97,165.11,168.6,169.45,172.28,173.22,176.52,177.5,-179.03,-177.96,-174.98,-174.05,-171.32,-170.57,54.62,54.69,55.05,55.23,55.67,55.46,52.53,51.18,43.01,39.79,30.8,27.91,19.42,16.66,9.68,8.03,2.38,1.12,-2.88,-3.8,-6.37,-6.92,-8.53,-9.0,-10.28,-10.37,-10.96,-11.14,-11.37,-11.2,179.01,178.94,178.81,178.72,177.45,176.51,170.61,169.04,159.29,155.97,149.48,147.88,141.23,138.55,132.08,130.66,123.14,120.87,113.76,112.12,106.93,105.39,100.07,98.9,94.34,93.11,89.35,88.32,84.27,83.0,left
54,-166.56,-166.91,-167.82,-168.12,-169.52,-169.93,-173.52,-174.77,178.24,175.59,166.78,164.96,160.81,159.38,158.09,158.2,159.55,160.05,162.6,163.68,167.24,168.95,173.65,175.02,179.46,-179.39,-176.16,-174.97,-171.71,-170.66,56.85,57.13,57.94,58.15,58.86,58.97,59.07,58.7,55.89,54.56,47.21,44.75,37.48,34.76,26.0,23.47,15.43,13.75,7.48,5.77,1.05,-0.47,-4.0,-4.68,-6.52,-7.04,-7.92,-8.13,-8.45,-8.49,-161.55,-161.79,-162.16,-162.32,-163.27,-163.54,-166.72,-168.01,-175.52,-178.56,168.36,165.25,156.8,153.34,144.25,142.45,135.53,133.48,126.56,125.06,118.36,115.31,107.04,105.17,98.09,95.64,90.83,89.25,84.1,82.84,left
55,175.61,176.51,176.83,175.8,173.24,170.11,165.51,160.81,154.42,149.47,144.74,142.52,140.16,138.84,137.3,136.28,136.02,136.43,138.3,140.06,143.89,147.02,151.99,155.31,159.85,162.71,166.72,169.03,172.77,175.03,50.04,49.56,49.19,48.54,47.36,46.61,45.07,43.17,39.44,34.72,28.34,23.77,18.43,15.11,10.15,7.5,3.8,1.38,-1.74,-4.03,-7.13,-8.4,-9.95,-11.26,-12.73,-13.67,-15.37,-15.8,-16.39,-16.49,-153.21,-151.97,-151.41,-152.06,-153.27,-156.09,-160.72,-166.23,-174.52,177.71,168.88,164.68,161.15,158.97,155.27,152.46,149.2,147.11,143.82,140.99,135.6,133.69,130.67,128.82,125.86,123.5,118.41,115.92,112.53,110.74,left
56,-153.47,-150.78,-148.64,-148.77,-151.4,-155.4,-164.14,-170.5,-179.02,174.34,167.43,163.49,159.4,156.31,152.96,150.86,148.52,147.21,146.56,146.52,146.89,147.71,149.02,150.12,151.77,153.21,155.91,157.92,161.0,164.03,49.56,50.51,51.65,52.62,53.62,53.55,53.35,52.57,50.42,48.07,44.08,41.4,37.03,33.06,27.66,23.9,18.37,14.44,9.4,5.5,0.67,-2.7,-7.13,-10.63,-13.45,-14.37,-15.87,-16.53,-17.43,-17.88,-134.35,-132.08,-130.38,-131.35,-134.51,-138.52,-147.88,-154.76,-162.92,-169.9,-177.43,177.87,172.87,168.07,162.01,158.28,152.61,148.58,143.24,138.96,133.27,128.63,123.21,118.47,114.44,112.24,109.17,107.41,105.59,104.76,left
57,-173.25,-173.3,-173.27,-173.05,-172.86,-172.75,-172.02,-172.8,-174.78,-177.37,177.98,174.76,169.88,166.06,160.99,157.91,154.84,152.99,151.56,150.84,150.62,150.87,152.08,153.02,154.71,156.12,158.22,159.66,162.06,163.95,38.36,38.34,38.53,38.89,40.07,41.38,43.41,43.32,42.88,42.02,40.62,39.26,37.17,35.32,32.07,29.6,25.31,22.25,18.24,15.24,11.43,9.02,6.36,4.73,3.21,2.45,2.01,1.89,1.65,1.4,-148.1,-147.94,-147.72,-147.01,-145.59,-144.76,-143.72,-145.79,-149.08,-153.48,-160.16,-163.9,-171.7,-179.11,169.78,162.53,153.25,146.68,140.68,135.76,129.12,123.78,116.72,113.1,107.68,104.48,100.07,97.3,91.46,86.2,left
58,-172.61,-172.15,-172.65,-174.99,-178.35,173.51,166.81,156.19,151.06,144.45,141.37,137.93,136.22,134.65,133.64,132.89,132.91,133.45,134.14,135.95,138.03,141.2,144.2,148.25,151.24,154.13,156.34,159.95,162.55,166.12,49.41,50.92,51.96,52.09,51.8,50.3,48.19,42.98,39.02,31.9,27.88,22.51,18.96,14.42,10.9,6.38,3.8,0.03,-2.88,-6.73,-9.43,-11.88,-14.02,-16.41,-17.85,-18.76,-19.47,-20.81,-21.25,-21.68,-134.42,-134.62,-134.9,-137.68,-141.65,-149.15,-156.53,-168.85,-175.58,175.73,172.61,167.88,164.34,160.21,156.68,152.17,149.08,144.9,141.41,136.47,132.54,129.16,125.48,122.16,119.75,118.45,118.33,116.96,116.45,116.56,left
59,-138.84,-139.4,-140.07,-140.93,-143.23,-145.18,-147.74,-149.53,-153.11,-155.61,-158.22,-160.88,-165.96,-169.95,-177.24,178.51,172.73,169.08,164.8,161.87,159.21,157.27,155.67,154.54,152.99,152.0,151.16,150.88,150.56,150.47,56.47,56.22,55.96,55.56,54.91,53.88,52.89,52.39,51.29,49.93,47.7,46.29,44.71,43.51,41.49,39.73,37.1,35.07,31.93,29.62,26.58,24.46,21.85,20.19,17.54,15.37,12.65,10.87,8.67,7.33,-142.17,-142.53,-143.04,-143.4,-144.81,-146.27,-148.93,-150.81,-154.94,-157.41,-160.19,-163.32,-169.93,-175.15,176.3,171.05,163.41,158.11,151.96,147.56,142.84,138.53,135.1,132.83,128.21,125.08,120.88,118.06,113.95,111.03,left
60,-137.31,-137.85,-138.18,-138.72,-139.66,-140.39,-142.04,-144.92,-149.4,-155.75,-161.43,-168.62,-172.99,-178.97,177.29,172.8,169.87,165.76,162.57,159.76,158.71,157.21,156.33,155.48,155.47,155.84,156.4,157.19,157.81,159.09,51.51,51.67,51.74,51.88,52.44,53.48,53.44,53.42,52.27,50.24,48.28,45.85,43.93,41.45,39.6,36.61,34.73,31.77,29.22,25.93,24.02,20.73,18.08,14.55,12.75,10.5,8.31,5.14,3.6,2.26,-147.75,-148.25,-148.5,-148.71,-149.59,-149.83,-152.34,-155.85,-160.77,-167.86,-174.35,176.88,170.49,161.97,156.46,148.94,143.97,136.67,131.09,124.81,121.69,116.44,112.5,107.96,106.0,102.14,97.71,89.4,85.25,81.21,left
61,-171.68,-171.73,-171.69,-171.97,-174.88,-178.57,175.58,171.85,167.69,165.8,162.64,159.87,156.68,154.95,153.02,151.63,150.19,149.59,149.57,149.48,149.95,150.67,152.43,153.95,156.44,158.17,160.89,163.26,166.85,170.32,46.17,46.32,46.57,46.9,48.4,48.58,47.46,46.35,44.94,43.95,41.35,37.66,32.91,29.1,25.07,22.52,18.08,15.59,12.02,9.86,7.14,5.57,3.96,2.89,2.02,1.52,1.06,0.84,0.6,0.8,-151.96,-152.08,-152.02,-152.07,-154.38,-159.35,-167.9,-173.03,-177.64,-179.54,175.08,167.74,158.37,151.55,144.54,139.58,131.23,126.37,119.31,114.1,106.93,102.43,96.98,92.24,87.07,83.44,79.26,75.77,70.0,64.9,left
62,-152.83,-152.95,-152.56,-152.82,-152.93,-152.83,-151.84,-151.74,-152.4,-157.17,-163.28,-171.91,-178.0,173.66,167.27,158.36,151.48,145.07,141.42,138.22,136.68,135.69,135.14,134.3,133.78,133.14,132.92,133.03,133.56,134.57,53.33,52.98,52.74,52.79,53.4,53.13,54.17,55.34,55.97,56.01,55.22,53.57,52.11,49.99,48.37,45.69,42.62,38.17,34.33,30.1,27.22,22.71,19.57,15.01,11.91,8.23,5.36,3.01,2.16,1.27,-152.32,-152.45,-151.9,-151.88,-151.79,-152.35,-151.12,-151.54,-152.72,-157.94,-164.11,-173.11,179.66,169.44,161.34,150.77,142.12,134.3,128.92,123.98,120.41,115.75,112.25,106.81,102.69,97.59,93.02,88.44,86.28,84.05,left
63,-138.85,-139.2,-139.59,-140.77,-142.43,-148.08,-153.34,-160.41,-165.61,-170.71,-174.49,-179.27,177.08,170.92,167.12,163.1,160.9,157.37,156.0,154.54,153.8,153.38,153.6,154.03,154.58,156.17,157.93,159.95,162.06,164.58,52.28,52.13,51.77,51.63,52.03,51.58,50.0,47.5,46.17,44.16,42.0,39.09,37.18,33.79,31.48,27.63,25.16,21.04,18.4,14.52,12.15,9.03,7.09,3.81,1.98,0.46,-0.57,-1.69,-2.41,-2.95,-137.76,-138.01,-138.1,-138.84,-139.83,-145.01,-150.35,-157.99,-163.93,-170.67,-175.62,177.49,171.93,161.69,155.19,147.92,143.25,135.68,131.83,126.72,123.33,117.92,114.5,108.15,104.47,100.39,96.9,93.65,91.07,88.43,left
64,-148.9,-149.05,-149.09,-149.39,-149.99,-152.54,-155.92,-161.89,-166.87,-174.94,179.04,169.44,162.85,156.69,153.32,149.56,147.69,146.11,145.19,145.24,145.58,145.88,146.64,148.12,149.25,151.0,152.37,154.18,155.16,156.8,50.68,50.7,50.83,51.62,52.33,52.8,53.22,52.99,52.5,51.57,50.64,47.78,44.72,40.51,37.32,32.27,28.8,23.72,20.85,16.66,14.46,12.01,10.73,8.93,7.86,6.96,6.6,6.07,6.07,6.37,-134.01,-133.91,-133.56,-133.29,-133.57,-136.65,-139.72,-145.15,-150.75,-160.14,-167.44,179.54,169.65,159.52,153.35,144.38,138.57,130.54,126.01,119.56,116.43,111.19,107.38,101.76,97.85,93.66,89.96,85.61,84.19,81.09,left
65,-171.53,-171.56,-171.51,-171.39,-171.92,-172.31,-173.25,-174.56,-176.09,-177.85,177.7,173.52,168.08,163.86,159.61,157.01,154.31,153.46,153.52,154.29,156.41,158.12,161.31,164.21,168.17,170.88,173.74,175.48,177.5,179.23,43.16,43.16,43.25,43.37,44.49,44.94,45.41,44.88,43.97,43.01,41.12,39.19,36.05,32.9,28.69,25.11,19.97,16.31,12.3,9.83,6.38,3.92,1.58,-0.22,-1.43,-1.5,-0.68,-0.02,1.09,1.47,-149.3,-149.3,-149.15,-148.9,-149.0,-149.29,-149.44,-150.35,-153.02,-155.5,-161.05,-166.9,-176.49,175.23,165.28,157.86,147.02,139.8,131.79,126.75,118.42,112.35,104.53,99.12,92.2,87.04,79.61,75.14,69.96,67.98,left
66,-165.01,-164.81,-164.54,-164.58,-164.76,-165.3,-167.15,-169.37,-174.82,-179.13,174.83,171.4,166.61,162.97,158.78,156.9,154.89,154.13,153.16,152.75,152.64,152.71,153.33,154.14,155.91,157.15,158.64,159.96,161.61,162.86,37.63,37.89,38.38,38.61,39.43,40.63,42.32,43.37,43.56,43.35,41.27,40.96,38.85,36.27,32.11,28.44,23.87,20.75,17.4,14.89,11.57,9.51,7.12,5.64,3.9,3.28,2.7,2.44,2.05,1.8,-147.2,-147.16,-146.93,-146.98,-147.03,-147.33,-149.26,-152.17,-160.62,-167.05,-176.29,178.92,170.52,162.49,151.32,143.85,134.73,128.97,123.07,119.35,113.79,109.47,103.24,100.39,92.96,89.44,84.66,80.81,76.87,74.41,left
67,-145.8,-146.51,-147.73,-148.87,-149.83,-150.14,-151.63,-151.79,-155.19,-159.64,-165.14,-169.14,-174.29,-177.6,178.16,174.77,170.15,166.47,161.19,157.41,153.81,151.79,148.06,146.17,144.59,144.06,143.32,142.87,142.6,142.84,50.5,50.44,50.27,50.04,49.74,50.09,49.7,50.07,48.93,48.07,46.67,45.27,43.12,41.55,39.59,38.24,36.77,35.48,33.28,31.06,28.27,26.33,22.88,20.94,18.33,16.69,14.29,12.47,10.2,8.97,-144.4,-144.74,-145.27,-145.77,-146.0,-146.12,-148.17,-148.68,-152.59,-157.69,-163.63,-168.26,-174.15,-177.66,177.86,173.71,167.93,163.23,155.9,150.56,144.56,140.8,133.11,129.22,125.23,123.05,118.98,115.63,111.27,108.7,left
